Species,Samples
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Sthe_limi,R42
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S4
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S8
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S9
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S12
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S13
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S14
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S15
Chae_niti,S18
Chae_niti,S18
Chae_niti,S18
Chae_niti,S18
Chae_niti,S18
Chae_niti,S18
Chae_niti,S18
Chae_niti,S18
Chae_niti,S18
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S19
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S23
Chae_niti,S24
Chae_niti,S24
Chae_niti,S24
Chae_niti,S24
Chae_niti,S24
Chae_niti,S24
Chae_niti,S24
Chae_niti,S24
Chae_niti,S24
Chae_niti,S24
Chae_niti,S24
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R40
Chae_niti,R42
Chae_niti,R42
Chae_niti,R42
Chae_niti,R42
Chae_niti,R42
Chae_niti,R42
Chae_niti,R42
Chae_niti,R42
Chae_niti,R42
Chae_niti,R42
Tric_sp_,S4
Tric_sp_,S4
Tric_sp_,S4
Tric_sp_,S4
Tric_sp_,S4
Tric_sp_,S4
Tric_sp_,S4
Tric_sp_,S4
Tric_sp_,S4
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S8
Tric_sp_,S9
Tric_sp_,S9
Tric_sp_,S9
Tric_sp_,S9
Tric_sp_,S9
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S12
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S13
Tric_sp_,S14
Tric_sp_,S14
Tric_sp_,S15
Tric_sp_,S15
Tric_sp_,S15
Tric_sp_,S15
Tric_sp_,S15
Tric_sp_,S15
Tric_sp_,S15
Tric_sp_,S15
Tric_sp_,S15
Tric_sp_,S15
Tric_sp_,S15
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S18
Tric_sp_,S19
Tric_sp_,S19
Tric_sp_,S19
Tric_sp_,S19
Tric_sp_,S19
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S23
Tric_sp_,S24
Tric_sp_,R42
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S4
Phor_sp_,S8
Phor_sp_,S8
Phor_sp_,S8
Phor_sp_,S8
Phor_sp_,S8
Phor_sp_,S8
Phor_sp_,S8
Phor_sp_,S8
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S9
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S12
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S13
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S14
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S15
Phor_sp_,S18
Phor_sp_,S18
Phor_sp_,S18
Phor_sp_,S18
Phor_sp_,S18
Phor_sp_,S18
Phor_sp_,S18
Phor_sp_,S18
Phor_sp_,S18
Phor_sp_,S18
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S19
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S23
Phor_sp_,S24
Phor_sp_,S24
Phor_sp_,S24
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S4
Gatt_cirr,S8
Gatt_cirr,S8
Gatt_cirr,S8
Gatt_cirr,S8
Gatt_cirr,S8
Gatt_cirr,S8
Gatt_cirr,S8
Gatt_cirr,S8
Gatt_cirr,S8
Gatt_cirr,S8
Gatt_cirr,S9
Gatt_cirr,S9
Gatt_cirr,S9
Gatt_cirr,S9
Gatt_cirr,S9
Gatt_cirr,S9
Gatt_cirr,S9
Gatt_cirr,S9
Gatt_cirr,S9
Gatt_cirr,S9
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S12
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S13
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S14
Gatt_cirr,S15
Gatt_cirr,S15
Gatt_cirr,S15
Gatt_cirr,S15
Gatt_cirr,S15
Gatt_cirr,S15
Gatt_cirr,S18
Gatt_cirr,S18
Gatt_cirr,S18
Gatt_cirr,S18
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S19
Gatt_cirr,S23
Gatt_cirr,S23
Gatt_cirr,S23
Gatt_cirr,S23
Gatt_cirr,S23
Gatt_cirr,S23
Gatt_cirr,S23
Gatt_cirr,S23
Gatt_cirr,S23
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,S24
Gatt_cirr,R40
Gatt_cirr,R40
Gatt_cirr,R40
Gatt_cirr,R40
Gatt_cirr,R40
Gatt_cirr,R40
Gatt_cirr,R40
Gatt_cirr,R42
Gatt_cirr,R42
Gatt_cirr,R42
Gatt_cirr,R42
Gatt_cirr,R42
Gatt_cirr,R42
Gatt_cirr,R42
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S4
Neme_inde,S8
Neme_inde,S8
Neme_inde,S8
Neme_inde,S8
Neme_inde,S8
Neme_inde,S8
Neme_inde,S8
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S9
Neme_inde,S12
Neme_inde,S12
Neme_inde,S12
Neme_inde,S12
Neme_inde,S12
Neme_inde,S12
Neme_inde,S12
Neme_inde,S12
Neme_inde,S13
Neme_inde,S13
Neme_inde,S13
Neme_inde,S13
Neme_inde,S13
Neme_inde,S13
Neme_inde,S13
Neme_inde,S13
Neme_inde,S13
Neme_inde,S13
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S14
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S15
Neme_inde,S18
Neme_inde,S18
Neme_inde,S18
Neme_inde,S18
Neme_inde,S18
Neme_inde,S18
Neme_inde,S18
Neme_inde,S18
Neme_inde,S18
Neme_inde,S18
Neme_inde,S19
Neme_inde,S19
Neme_inde,S19
Neme_inde,S19
Neme_inde,S19
Neme_inde,S19
Neme_inde,S19
Neme_inde,S19
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S23
Neme_inde,S24
Neme_inde,S24
Neme_inde,S24
Neme_inde,S24
Neme_inde,S24
Neme_inde,R40
Neme_inde,R40
Neme_inde,R40
Neme_inde,R40
Neme_inde,R40
Neme_inde,R40
Neme_inde,R40
Neme_inde,R40
Neme_inde,R42
Neme_inde,R42
Neme_inde,R42
Thya_flex,S4
Thya_flex,S4
Thya_flex,S4
Thya_flex,S4
Thya_flex,S4
Thya_flex,S4
Thya_flex,S4
Thya_flex,S4
Thya_flex,S4
Thya_flex,S4
Thya_flex,S4
Thya_flex,S8
Thya_flex,S8
Thya_flex,S8
Thya_flex,S8
Thya_flex,S8
Thya_flex,S8
Thya_flex,S8
Thya_flex,S8
Thya_flex,S9
Thya_flex,S9
Thya_flex,S9
Thya_flex,S9
Thya_flex,S9
Thya_flex,S9
Thya_flex,S9
Thya_flex,S9
Thya_flex,S9
Thya_flex,S9
Thya_flex,S12
Thya_flex,S12
Thya_flex,S12
Thya_flex,S12
Thya_flex,S12
Thya_flex,S12
Thya_flex,S12
Thya_flex,S12
Thya_flex,S12
Thya_flex,S12
Thya_flex,S12
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S13
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S14
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S15
Thya_flex,S18
Thya_flex,S18
Thya_flex,S18
Thya_flex,S18
Thya_flex,S18
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S19
Thya_flex,S23
Thya_flex,S23
Thya_flex,S23
Thya_flex,S23
Thya_flex,S23
Thya_flex,S23
Thya_flex,S23
Thya_flex,S23
Thya_flex,S23
Thya_flex,S24
Thya_flex,S24
Thya_flex,S24
Thya_flex,S24
Scol_armi,S4
Scol_armi,S4
Scol_armi,S4
Scol_armi,S4
Scol_armi,S4
Scol_armi,S4
Scol_armi,S4
Scol_armi,S4
Scol_armi,S8
Scol_armi,S8
Scol_armi,S8
Scol_armi,S8
Scol_armi,S8
Scol_armi,S8
Scol_armi,S8
Scol_armi,S8
Scol_armi,S8
Scol_armi,S9
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S12
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S13
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S14
Scol_armi,S15
Scol_armi,S15
Scol_armi,S15
Scol_armi,S15
Scol_armi,S15
Scol_armi,S15
Scol_armi,S15
Scol_armi,S15
Scol_armi,S15
Scol_armi,S15
Scol_armi,S15
Scol_armi,S18
Scol_armi,S18
Scol_armi,S18
Scol_armi,S18
Scol_armi,S18
Scol_armi,S19
Scol_armi,S19
Scol_armi,S19
Scol_armi,S19
Scol_armi,S19
Scol_armi,S23
Scol_armi,S23
Scol_armi,S23
Scol_armi,S23
Scol_armi,S23
Scol_armi,S23
Scol_armi,S23
Scol_armi,S24
Scol_armi,S24
Scol_armi,S24
Scol_armi,S24
Scol_armi,S24
Scol_armi,S24
Scol_armi,S24
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R40
Scol_armi,R42
Scol_armi,R42
Scol_armi,R42
Scol_armi,R42
Scol_armi,R42
Scol_armi,R42
Scol_armi,R42
Scol_armi,R42
Scol_armi,R42
Phol_minu,S4
Phol_minu,S4
Phol_minu,S4
Phol_minu,S4
Phol_minu,S4
Phol_minu,S4
Phol_minu,S4
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S8
Phol_minu,S9
Phol_minu,S9
Phol_minu,S9
Phol_minu,S9
Phol_minu,S9
Phol_minu,S9
Phol_minu,S12
Phol_minu,S12
Phol_minu,S12
Phol_minu,S12
Phol_minu,S12
Phol_minu,S12
Phol_minu,S12
Phol_minu,S12
Phol_minu,S13
Phol_minu,S13
Phol_minu,S13
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S14
Phol_minu,S15
Phol_minu,S15
Phol_minu,S15
Phol_minu,S15
Phol_minu,S15
Phol_minu,S15
Phol_minu,S15
